,created_at,text,Subjectivity,Polarity,Sentiment
279,Thu Nov 20 13:37:15 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
280,Tue Mar 11 21:56:59 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
281,Thu May 10 12:32:00 +0000 2018,"Laki-laki Dominan Terserang DBD di Pekanbaru, Terbanyak Anak Usia Hingga 9 Tahun: Laki-laki mendominasi terserang pÃ¢Â€Â¦ ",0.45,0.2,Positive
282,Thu Nov 20 13:34:33 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
283,Sun Oct 18 12:10:26 +0000 2015,"Pekanbaru Bangun Puskesmas Wisata: PEKANBARU,SeRiau Ã¢Â€Â“ Pemerintah. Kota Pekanbaru, Provinsi Riau membangun Pusa... ",0.0,0.0,Neutral
284,Tue Nov 13 02:37:04 +0000 2018,"Keluarga Tak Izinkan Mayat Dokter yang Ditemukan Tersangkut di Jembatan Jondul Diotopsi: Senin pagi tadi, 12 NovembÃ¢Â€Â¦ ",0.0,-0.2,Negative
285,Fri Aug 30 08:47:05 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau Kualitas udara di kota Pekanbaru, Riau semak... ",0.4375,-0.1875,Negative
286,Tue Feb 26 08:15:42 +0000 2019,DBD Masih Pegang Rekor Penyakit Terbanyak Diderita Di Kota Pekanbaru ,0.5,0.5,Positive
287,Sun Apr 20 08:15:50 +0000 2014,selamat datang di kota pekanbaru ya dokter   :),0.95,0.65,Positive
288,Mon Jun 19 05:23:08 +0000 2017,"Dinkes Riau Siagakan Ratusan Tenaga Medis di Jalur Mudik: Dinkes Riau menurunkan satu dokter, dua perawat dan satuÃ¢Â€Â¦Ã¢Â€Â¦ ",0.0,0.0,Neutral
289,Tue Jan 30 06:42:22 +0000 2018,Klinik Jual Asli Obat Telat Bulan Cytotec Di Pekanbaru || 081227677373 || klinik Jual Obat Telat Bulan Di Kota PekaÃ¢Â€Â¦ ,0.65,-0.075,Negative
290,Wed Feb 25 01:29:13 +0000 2015,Wali Kota Pekanbaru Belum Ada Nyatakan KLB Demam Berdarah ,0.0,0.0,Neutral
291,Wed Mar 13 06:53:39 +0000 2019,"Selamat datang bpk Prabowo Subianto di kota Pekanbaru, kota bertuah, kota yg mayoritas akal sehatÃ¢Â€Â¦ ",0.7999999999999999,0.3333333333333333,Positive
292,Sun Jan 19 01:15:16 +0000 2014,"Rumah Sakit Jiwa (RSJ) Tampan di Kota Pekanbaru, Riau, menyiapkan belasan kamar khusus untuk melayani pasien y... ",0.3857142857142857,0.12857142857142856,Positive
293,Thu Nov 20 11:54:04 +0000 2014,"Puskesmas Pekanbaru Siaga Banjir: PEKANBARU,SeRiau Ã¢Â€Â“ Dinas Kesehatan Kota Pekanbaru, menyiagakan seluruh puske... ",0.0,0.0,Neutral
294,Mon Nov 04 04:06:40 +0000 2013,"2. Sebagai ""Masy. Asli Kota "" Masy.  mengeluhkan layanan RSUD yang tidak maksimal.",0.2,-0.3,Negative
295,Fri May 01 15:23:57 +0000 2020,Info PKU Daftar Nomor Telepon Rumah Sakit Rujukan Penanggulangan Covid-19Ã¢Â€Â¦ ,0.0,0.0,Neutral
296,Thu Nov 20 13:37:13 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
297,Tue Sep 17 08:29:20 +0000 2019,"Tanpa pakai masker, Presiden  meninjau langsung lokasi kartuhla di Kota Pekanbaru, Riau. Pekan ini, IndeksÃ¢Â€Â¦ ",0.4,0.1,Positive
298,Wed Sep 17 08:30:24 +0000 2014,Udara Kota Pekanbaru tak Sehat ,0.7,-0.4,Negative
299,Fri Apr 22 02:55:54 +0000 2016,Repost rslancangkuning Ã£ÂƒÂ»Ã£ÂƒÂ»Ã£ÂƒÂ» Visitasi BNN kota Pekanbaru ke Rumah Sakit Lancang Kuning pkucakep ,0.0,0.0,Neutral
300,Thu Nov 20 13:50:38 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
301,Sun Aug 11 07:25:02 +0000 2019," Kalau Razia Kebun Sawit Gubri Terlaksana, Hampir Semua Perusahaan Sawit di Riau ""Terlibat"":Ã¢Â€Â¦ ",0.0,0.0,Neutral
302,Mon Jul 13 01:56:31 +0000 2020,"Bisa bertahan hidup saja, sudah bagus di masa pandemi Covid19 seperti sekarang ini...",0.6125,0.6,Positive
303,Wed Sep 17 09:50:09 +0000 2014,"BNPB Pekanbaru: ""7 daerah Riau ini udaranya TIDAK SEHAT: Kec. Rumbai, Kota Pekanbaru, Duri Field, Bangko, Petapahan, Libo dan Duri Camp""",0.5,-0.25,Negative
304,Thu Jun 11 14:54:19 +0000 2020,Presentasi obat obat hematologi pada penanganan kasus bedah vaskuler  hari ini oleh dr muda FK UR ...masih on lineÃ¢Â€Â¦ ,0.4,0.1,Positive
305,Tue Mar 11 23:02:46 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
306,Thu Jun 08 10:25:31 +0000 2017,Kasus DBD di Kota Pekanbaru terus bertambah. ,0.0,0.0,Neutral
307,Wed Jan 17 07:10:27 +0000 2018,"Ada yang pensiun, ada yang tersandung kasus hukum, ada juga yang sakit. Mereka tersebut kita ganti, biar jalan rodaÃ¢Â€Â¦ ",0.5285714285714286,-0.2571428571428571,Negative
308,Mon Sep 02 01:49:28 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
309,Fri Jul 11 01:11:27 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
310,Mon Apr 03 04:26:15 +0000 2017,"186 Korban Demam Berdarah, Diskes Pekanbaru Belum Tetapkan KLB: Dinas Kesehatan (Diskes) Kota PekanbaruÃ¢Â€Â¦  berita",0.0,0.0,Neutral
311,Thu Jun 02 12:23:30 +0000 2016,Berita Pembangunan RSUD Kota Pekanbaru Terkendala Anggaran  HalamanRiau,0.0,0.0,Neutral
312,Sun Aug 25 16:31:32 +0000 2019,"Meski Kabut Asap, Masyarakat Tetap Semangat Ikuti Jalan Sehat: Meski kabut asap masih menyelimuti Kota Pekanbaru, tÃ¢Â€Â¦ ",0.7,0.55,Positive
313,Thu Apr 02 07:58:33 +0000 2020,"Tinjau Pelaksanaan Rapid Test di Puskesmas Kota Pekanbaru, Syamsuar: Jangan Cemas Berlebihan  ",0.15000000000000002,0.05,Positive
314,Thu Apr 04 02:36:54 +0000 2019,DPT Pemilu Presiden dan legislatif Kota Pekanbaru tercatat 515.589 pemilih. Sesuai putusan terakhir Mahkamah KonstiÃ¢Â€Â¦ ,1.0,0.0,Neutral
315,Tue Feb 02 02:49:54 +0000 2016,"Sakit, Kepala BPKAD Kota Pekanbaru mengundurkan diri - Riau News (Pendaftaran)  Pekanbaru Riau",0.8571428571428571,-0.7142857142857143,Negative
316,Sun Jun 23 03:04:58 +0000 2013,jalan sehat bersama  dan 50.000 masyarakat riau di kota pekanbaru.,0.5,0.5,Positive
317,Fri Jul 10 18:05:17 +0000 2015,"kota pekanbaru kembali di selimuti asap dan indeks pengukur udara tertulis tidak sehat, asap dan asap lagi kota ku tercinta",0.5666666666666667,0.09999999999999998,Positive
318,Sun Jan 19 01:23:08 +0000 2014,"RSJ Pekanbaru Siapkan Belasan Kamar Tampung Caleg Depresi: Rumah Sakit Jiwa (RSJ) Tampan di Kota Pekanbaru, Ri... ",0.6,0.2,Positive
319,Thu Nov 15 00:50:27 +0000 2018,Yukk ikutan donor darah...!!! Sedekah kehidupan yang membuat kita pun tambah sehat... @ KSR PMI Unit Markas Kota PeÃ¢Â€Â¦ ,0.0,0.0,Neutral
320,Thu Nov 20 13:38:04 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
321,Sat Aug 17 14:38:01 +0000 2019,Jadi aku tadi ketemu dua anak kecil di kota pekanbaru. Seperti di kebanyakan kota lainnya mereka jualan tisu gitu bÃ¢Â€Â¦ ,0.425,0.041666666666666664,Positive
322,Wed Mar 12 01:55:53 +0000 2014,"Haha berita kabut asap ditvone kata pak dokter aja menyarankan tinggalkan kota pekanbaru dan kurangi aktivitas diluar -_-""",0.175,0.1,Positive
323,Thu Jun 04 13:08:02 +0000 2020,"Sembuh, Pasien Terakhir Covid-19 Dilepas Tenaga Medis RSUD Selasih ",0.03333333333333333,0.0,Neutral
324,Tue Jul 28 07:08:04 +0000 2015,"Perhatian-perhatian, Udara Kota Pekanbaru dalam Level Tidak Sehat ",0.7,-0.4,Negative
325,Sat Sep 12 03:33:50 +0000 2015,Kabut asap d kota pekanbaru makin parah aja ... Masyarakat mulai terserang penyakit ispa,0.6,-0.4,Negative
326,Fri Mar 20 11:53:06 +0000 2020,"Mama saya membeli jas hujan yang ada di Indomaret atau Alfamart sebagai APD nya untuk berkerja, apalagi ini puncakÃ¢Â€Â¦ ",1.0,0.0,Neutral
327,Tue Mar 11 21:55:28 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
328,Tue Feb 18 10:43:41 +0000 2014,Kualitas Udara Kota Pekanbaru Tidak Sehat:  PEKANBARU (RIAUPOS.CO) - Udara Kota Pekanbaru dinyatakan Tidak Se... ,0.7,-0.4,Negative
329,Tue Jul 16 09:16:08 +0000 2019,Wali Kota Pekanbaru Serahkan Jabatan Plt Kepala Dinkes ke M Amin yang Juga Kepala Disdalduk KBÃ¢Â€Â¦ ,0.0,0.0,Neutral
330,Fri Aug 30 08:54:04 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau Kualitas udara di kota Pekanbaru, Riau semak... ",0.5375,-0.2625,Negative
331,Tue Jul 31 16:00:00 +0000 2018,"Pekanbaru Gelar Imunisasi Perdana Measles Rubella, Catat Lokasinya! beritaPKU ",0.3333333333333333,0.3125,Positive
332,Thu Sep 22 06:40:59 +0000 2016,"NewsUpdate Gunakan Peralatan Tidak Sesuai Standar, Diskes Kota Pekanbaru Belum dapat Lapo...  MentionForFolBack",0.5,-0.25,Negative
333,Tue Mar 11 22:58:25 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Biasa (KLB) yang warganya...",1.0,0.3333333333333333,Positive
334,Tue Feb 10 04:35:36 +0000 2015,Enam Kecamatan di Kota Pekanbaru Endemis DBD  (inilahRIAU),0.0,0.0,Neutral
335,Sat Jul 13 13:47:28 +0000 2019,"Bukannya membantu, malah asyik mengeluarkan gadget dan merekam aksi orang gila telanjang di atas mobilnya. Padahal,Ã¢Â€Â¦ ",0.5,0.05,Positive
336,Thu Sep 11 08:09:08 +0000 2014," maaf dok, saya berasal dari luar kota pekanbaru,, ada rencana mau cek konsul sama dokter, Sabtu apakah dokter bukak praktek?",0.525,-0.25,Negative
337,Mon Jul 04 09:38:28 +0000 2016,"Selama Lebaran, RS dan Puskesmas Harus Standby 24 Jam: Puskesmas dan rumah sakit di Kota Pekanbaru, tetap mem... ",0.0,0.0,Neutral
338,Fri Oct 11 04:26:36 +0000 2013,"Anggota DPRD Pekanbaru Minta Proyek Puskesmas Pembantu Dihentikan Sementara: Legislator Kota Pekanbaru, Riau, ... ",0.0,0.0,Neutral
339,Mon Jul 25 03:56:36 +0000 2016,"Mau sehat ? gampang dan praktis bisa dilakukan dirumah bersama ""Nikita Jogging"" cc _Pekanbaru ",0.6666666666666667,0.4666666666666667,Positive
340,Tue Aug 14 14:42:23 +0000 2018,"Manfaatkan Fasilitas, Rumah Sakit Daerah Kota Pekanbaru Siap LayaniÃ‚Â Masyarakat",0.5,0.2,Positive
341,Thu Apr 11 06:36:11 +0000 2019,"Alhamdulillah, kantin Ponpes Dar El Hikmah meraih Juara 2, perlombaan Kantin Sehat sekota Pekanbaru yang digagas olÃ¢Â€Â¦ ",0.0,0.0,Neutral
342,Tue Sep 17 12:59:19 +0000 2019,"@_rikapratiwi  Korban ada dari mahasiswa kalau g salah 5 orang, malam ini masih dirawat di RSUD kota Pekanbaru,",0.0,0.0,Neutral
343,Sun Apr 29 17:17:18 +0000 2018,"Jadi Salah Satu Penyakit Mematikan di Indonesia, Prodia Ajak Para Wanita di Kota Pekanbaru ... ",0.625,0.125,Positive
344,Tue Mar 11 22:02:05 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Keja...  Antara News",0.0,0.0,Neutral
345,Thu Apr 05 04:29:57 +0000 2018,73 Warga Pekanbaru Terserang DBD: KOTA ( - Dinas Kesehatan (Diskes) Kota PekanbaruÃ¢Â€Â¦Ã¢Â€Â¦ ,0.0,0.0,Neutral
346,Wed Aug 08 08:51:42 +0000 2018,Imunisasi Vaksin MR Terancam Tak Capai Target ,0.0,0.0,Neutral
347,Sun Nov 25 13:20:32 +0000 2018,Ditambah dinas di Rumah sakit yang shiftnya gak bisa di bayangkan udahÃ°ÂŸÂ‘Â€ belum lagi kaget pas tau shift di Rumah sakÃ¢Â€Â¦ ,0.8,-0.7,Negative
348,Sat Jul 26 03:28:31 +0000 2014,Asap Karhutla Serbu Pekanbaru: Sejumlah warga Kota Pekanbaru mengaku menghirup udara yang tidak sehat karena b... ,0.5375,-0.2625,Negative
349,Sun Mar 09 03:06:03 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... ",0.5583333333333332,-0.215,Negative
350,Sat Dec 15 02:53:51 +0000 2018,"Inilah kelakuan manusia2 yang tak mau bersaing secara sehat. Ini kejadian di Pekanbaru, terjadi perusakan APK di saÃ¢Â€Â¦ ",0.5,0.5,Positive
351,Thu Nov 20 13:30:08 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
352,Fri Dec 06 02:42:41 +0000 2019,Ayo beramai2 masyarakat kota pekanbaru terkhusus buat ibu2 dan remaja putri jgn ketinggalan untuk mengikuti gerak jÃ¢Â€Â¦ ,0.5,0.03333333333333333,Positive
353,Tue Feb 18 10:43:33 +0000 2014,(Riaupos) Kualitas Udara Kota Pekanbaru Tidak Sehat ,0.7,-0.4,Negative
354,Sat Sep 14 10:54:34 +0000 2019,Assallamualaikum bapak Presiden yang sangat saya hormati sekiranya gambar berikut sudah sangat mewakilkan kabar kamÃ¢Â€Â¦ ,0.20000000000000004,0.13333333333333333,Positive
355,Wed Sep 16 04:01:32 +0000 2020,Wali Kota Pekanbaru Bilang Ada Orang yang Positif Corona dan Tergolong Ã¢Â€ÂIntelekÃ¢Â€Â Datang ke Puskesmas tanpa Masker ,0.4727272727272727,0.2636363636363636,Positive
356,Mon Sep 01 09:00:26 +0000 2014,DPRD Kota Pekanbaru Dukung Akreditasi Puskesmas  (HalloRiau),0.0,0.0,Neutral
357,Mon Sep 09 12:20:29 +0000 2019,Tadi pagi kabut asap di kota Pekanbaru sgt tebal. Kualitas udara hampir saja memasuki kategori sangat tidak sehat lÃ¢Â€Â¦ ,0.7637499999999999,-0.45500000000000007,Negative
358,Wed Nov 06 05:57:04 +0000 2019,50 Persen Lebih Peserta Mandiri di Kuansing Menunggak Bayar BPJS Kesehatan ,0.3125,0.25,Positive
359,Tue Mar 11 23:02:28 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
360,Fri Jul 10 15:54:41 +0000 2015,Udara Kota Pekanbaru Mulai Tidak Sehat akibat Kabut Asap  infoKALTENG,0.5375,-0.2625,Negative
361,Thu Jun 02 15:32:57 +0000 2016,Pembangunan RSUD Kota Pekanbaru Terkendala Anggaran  RiauPos,0.0,0.0,Neutral
362,Thu Nov 20 13:37:10 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
363,Sun Jan 19 01:17:08 +0000 2014,"RSJ Pekanbaru Siapkan Belasan Kamar Tampung Caleg Depresi: Rumah Sakit Jiwa (RSJ) Tampan di Kota Pekanbaru, Ri... ",0.6,0.2,Positive
364,Tue Feb 13 21:44:43 +0000 2018,Akhirnya Kota Pekanbaru Punya Rumah Sakit 'Sendiri': RSUD Kota Pekanbaru mengusung konsepÃ¢Â€Â¦ ,1.0,0.3,Positive
365,Sun Jun 23 02:53:34 +0000 2013,Selamat pagi \(Ã‚Â´Ã¢Â–Â½`)/ Selamat Ulang Tahun Kota Pekanbaru ke-229 ! Semoga Asapnya cepet Berganti dengan Udara sehat seperti seharusnya yaa :),0.72,0.6066666666666667,Positive
366,Wed Aug 26 04:09:02 +0000 2020,Wali Kota Pekanbaru Sebut 100 Orang Lebih Jalani Isolasi Mandiri di Rumah  ,0.3125,0.25,Positive
367,Wed Nov 27 14:30:01 +0000 2019,Lanjutan Pembangunan Rumah Sakit Kelas C Kota Pekanbaru ,0.0,0.0,Neutral
368,Mon Oct 03 12:30:12 +0000 2016,KPU: Dokter Sudah Bekerja Profesional dan KPU Sesuai Prosedur: Komisi Pemilihan Umum (KPU) Kota Pekanbaru men... ,0.3,0.07500000000000001,Positive
369,Tue Mar 11 21:57:25 +0000 2014,"Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Biasa (KLB) yang warganya diserang pen... ",1.0,0.3333333333333333,Positive
370,Wed Jan 01 06:40:28 +0000 2014,Bersama calon dokter masa depan . Xoxo happy new year (with Juan at Gereja HKBP Kota Pekanbaru) [pic] Ã¢Â€Â” ,0.5265151515151515,0.31212121212121213,Positive
371,Thu Nov 14 06:32:05 +0000 2013,Just posted a photo @ Puskesmas Limapuluh Kota Pekanbaru ,0.0,0.0,Neutral
372,Sun May 17 16:57:55 +0000 2015,"Air dirumah anda kuning,berminyak,kotor??? Ini solusinya...ZERNII FILTER AIR...terbukti menjadikan air bersih dan sehat",0.5,0.06666666666666668,Positive
373,Tue Apr 24 11:11:58 +0000 2018,RSUD Tengku Rafian Siak Menuju Akreditasi SNARS  ,0.0,0.0,Neutral
374,Mon Jul 15 08:49:37 +0000 2019,10 Penyakit Yang Diakibatkan Gaya Hidup Tak Sehat ,0.7,-0.4,Negative
375,Mon Apr 14 00:42:35 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
376,Sat Nov 01 04:01:34 +0000 2014,"Pemateri ketiga dr. Leny Marzal, Kepala Puskesmas Simpang Tiga Dinkes kota Pekanbaru ",0.0,0.0,Neutral
377,Tue Mar 11 22:13:59 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
378,Fri Apr 15 20:29:35 +0000 2016, BPJS Buka Layanan di Kantor BPTPM Kota Pekanbaru ,0.0,0.0,Neutral
379,Wed Nov 06 00:52:31 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
380,Wed Mar 27 09:50:02 +0000 2019,Bedah Bujubdan Bedah Akal Sehat  Bersama  Di Gor Tribuana Kota Pekanbaru - RiauÃ¢Â€Â¦ ,0.5,-0.3,Negative
381,Mon May 07 16:45:55 +0000 2018,Kota Pekanbaru memiliki beberapa rumah sakit yang dikelola oleh pemerintah maupun swasta.,0.1875,0.0,Neutral
382,Tue Apr 24 14:53:31 +0000 2018,RSUD Tengku Rafian Siak Menuju Akreditasi SNARS  ,0.0,0.0,Neutral
383,Sat Sep 20 04:19:26 +0000 2014,Last day! Ã¢Â€Â” di Puskesmas Harapan Raya Kota Pekanbaru ,0.06666666666666667,0.0,Neutral
384,Mon Nov 24 03:32:29 +0000 2014,"""_Pekanbaru: Bergelut dengan Geng Motor, Anggota TNI Kritis di Rumah Sakit  - TribunNews""&gt;COBA KALO DIMARKAS ?",0.8,0.0,Neutral
385,Tue Mar 11 21:56:42 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
