,created_at,text,Subjectivity,Polarity,Sentiment
295,Tue Aug 11 12:59:27 +0000 2015,Kejari Cikarang Geledah RSUD Kabupaten Bekasi Terkait Kasus ... - BeritaSatu ,0.0,0.0,Neutral
296,Wed Mar 18 11:16:07 +0000 2015,Biar ga dikenal pas kaburr d jam kerja kita pke cadar Ã°ÂŸÂ˜ÂÃ°ÂŸÂ˜Â† (with Relis at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
297,Wed May 04 17:08:48 +0000 2016,RSUD Kabupaten Bekasi sekarang tipe B ,0.0,0.0,Neutral
298,Wed Feb 04 22:48:09 +0000 2015,Dinkes Kabupaten Bekasi Dapat Rapor Merah ,0.0,0.0,Neutral
299,Tue Sep 30 05:59:05 +0000 2014,"Langgar UU KIP, FORKORINDO Bakal... ",0.0,0.0,Neutral
300,Wed Jan 28 03:12:53 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
301,Fri Feb 08 21:26:01 +0000 2013,"Knp za? "": with my brother Ã°ÂŸÂ‘Â±Ã°ÂŸÂ’ÂŠÃ°ÂŸÂ’Â‰Ã°ÂŸÂ˜Â· (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.0,0.0,Neutral
302,Mon Feb 09 01:11:45 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
303,Fri Feb 05 11:21:21 +0000 2016,7 Orang Meninggal Akibat DBD di Kabupaten Bekasi Sejak Awal 2016 ,0.375,-0.125,Negative
304,Tue May 29 12:14:55 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
305,Wed Jun 06 13:21:17 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
306,Thu Nov 15 03:21:57 +0000 2018,Puluhan Perisai BPJS Ketenagakerjaan Kabupaten Bekasi DiberiÃ‚Â Pembekalan  ,0.0,0.0,Neutral
307,Tue Dec 01 05:17:33 +0000 2015,Cari Info Rumah Sakit di Kabupaten Bekasi? Telepon Saja ke Nomor Ini ,0.0,0.0,Neutral
308,Tue Oct 07 14:51:17 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup PemerintahÃ¢Â€Â¦ ,0.75,0.0,Neutral
309,Mon Mar 18 08:17:02 +0000 2013,: Warga Kecamatan Tambelang Kabupaten Bekasi berunjuk rasa menolak pergantian jabatan Kepala Puskesmas.,0.0,0.0,Neutral
310,Wed Apr 15 05:19:11 +0000 2015,"Aksi Layanan Sehat hari ini, di Kecamatan Cibitung, kelurahan Wanasari, kabupaten Bekasi SehatMilikSemua ",0.1,0.1,Positive
311,Wed Mar 06 13:36:16 +0000 2013,"Dinkes Kab Bekasi Diinstruksikan Tangani Kusta: CIKARANG, (PRLM).- Menanggapi ditemukannya kasus penderita kusta di Kabupaten Bekasi,...",0.0,0.0,Neutral
312,Fri Feb 01 14:28:38 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... ",0.1,-0.2,Negative
313,Mon Sep 09 12:50:28 +0000 2019,"Dengan telah ditandatanganinya Zona Integritas di lingkungan RSUD Kabupaten Bekasi hari ini,  maka siapa pun yang bÃ¢Â€Â¦ ",0.0,0.0,Neutral
314,Sun May 01 23:46:34 +0000 2016,RSUD Kabupaten Bekasi sekarang tipe B ,0.0,0.0,Neutral
315,Wed Dec 13 07:10:04 +0000 2017,"Kasus Difteri, Dinkes Kota dan Kabupaten Bekasi Lakukan Vaksinasi Massal ",0.0,0.0,Neutral
316,Sat Aug 30 23:05:19 +0000 2014,Semalem sih jam 1 di turunin di sini. Trus sekarang sepagi ini udah di sini lagiÃ¢Â€Â¦ (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.18333333333333332,0.05,Positive
317,Fri Feb 28 14:22:45 +0000 2014,"With Andhika, Fatia, and Lany at RSUD Kabupaten Bekasi [pic] Ã¢Â€Â” ",0.0,0.0,Neutral
318,Sun Apr 29 14:55:11 +0000 2018,"Jalan Sehat Sosialisasi Pilgub Jabar di Kabupaten Bekasi, Diselenggarakan KPU BanjirÃ‚Â Hadiah  ",0.5,0.5,Positive
319,Fri Jan 02 19:08:02 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
320,Thu Mar 26 12:44:44 +0000 2020,"Pemkab Bekasi menggelar Tes Cepat Covid-19, Kamis (26/3). Sebanyak 650 orang yang masuk dalam Kategori A menjalaniÃ¢Â€Â¦ ",0.75,0.0,Neutral
321,Tue Jul 02 17:05:20 +0000 2019,Penilai Tim Posyandu Tingkat Kabupaten Bekasi Di Posyandu Virgo X Desa Waringin Jaya.: TeamÃ¢Â€Â¦ ,0.0,0.0,Neutral
322,Fri Mar 31 01:10:42 +0000 2017,Oknum Dinkes Kabupaten Bekasi Bekingi Klinik Bodong  pojokjabar beritaterkinibekasi,0.0,0.0,Neutral
323,Tue Mar 14 05:58:01 +0000 2017,Ratusan Bidan PTT di Kabupaten Bekasi Gelisah karena IniÃ¢Â€Â¦ ,1.0,-0.25,Negative
324,Sat Sep 05 12:33:01 +0000 2020,Apa Penyebab Kebakaran di RSUD Kabupaten Bekasi. Berikut Videonya. ,0.0,0.0,Neutral
325,Fri Feb 01 14:20:58 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... ",0.5,-0.1875,Negative
326,Sun Jan 11 23:49:24 +0000 2015,"Demi dokter Tommy Sp.A dan lanjut ke Subang, kepagian Pun di jabanin Ã°ÂŸÂ˜Â´Ã°ÂŸÂ˜Â´Ã°ÂŸÂ˜Â´ (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.0,0.0,Neutral
327,Mon Feb 01 05:43:34 +0000 2016,Cepet sembuh pah Ã°ÂŸÂ™ÂÃ°ÂŸÂ˜Â‡ (at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
328,Wed Nov 05 13:08:40 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk: Anggota DPRD Kabupaten Bekasi Muhammad Ja...  Antara News,0.0,0.0,Neutral
329,Wed May 28 09:37:34 +0000 2014,LPSE Bekasi Ã¢Â€Â“ Peraturan Pengadaan Barang dan Jasa Terbaru untuk LPSE Kabupaten Bekasi: Pengawasan PenyempurnaanÃ¢Â€Â¦ ,0.9,0.5,Positive
330,Mon Jun 01 00:15:47 +0000 2015,"_dannypomanto - Buka e-Puskesmas Web Pemkot Makassar, Muncul Logo Kabupaten Bekasi - Tribun Timur ",0.0,0.0,Neutral
331,Sun Jun 10 14:22:58 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
332,Wed Aug 12 05:06:24 +0000 2020, diwakili oleh Ibu Endang Mindarwati (Perekayasa Madya) menjadi narasumber pada Kegiatan Pengembangan UsahaÃ¢Â€Â¦ ,0.0,0.0,Neutral
333,Thu Mar 31 01:47:09 +0000 2016,Ngantriii bgtÃ°ÂŸÂ˜Â… (with babeh at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
334,Sun May 12 21:32:15 +0000 2019,Dinkes Kabupaten Bekasi Bakal Ã¢Â€Â˜RaziaÃ¢Â€Â™ Produsen Kue Kering Lebaran ,0.0,0.0,Neutral
335,Sat Nov 09 17:02:59 +0000 2019," Kang jangan omongin infrstruktur dong,lihat kabupaten bekasi apa yg dibangun pemerintah daerah jabar iÃ¢Â€Â¦ ",0.0,0.0,Neutral
336,Tue Oct 07 14:27:03 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
337,Tue Jan 30 13:34:43 +0000 2018,RSUD Kabupaten Bekasi Raih Penghargaan Kemenpan RB  ,0.0,0.0,Neutral
338,Thu Jul 11 03:18:45 +0000 2019,"  Untuk RSUD Kabupaten bekasi bekerjasama dengan BPJS keehatan Bapak, sebelumnya informasi darimana dan kendalanya apa Bapak. :) -wi",0.3888888888888889,0.09444444444444444,Positive
339,Tue Aug 12 06:00:45 +0000 2014,"Aku gk butuh apa2, aku cuma butuh tidur. (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.0,0.0,Neutral
340,Tue Mar 03 00:11:58 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
341,Wed Nov 19 01:08:05 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
342,Wed May 11 22:08:54 +0000 2016,Tujuh warga Kabupaten Bekasi meninggal karena DBD ,0.0,0.0,Neutral
343,Fri Jul 15 12:46:18 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. ,1.0,-0.5,Negative
344,Wed Mar 11 18:28:13 +0000 2020,"Awal 2020, Angka Kasus DBD Kabupaten Bekasi Menurun  via ",0.3,0.1,Positive
345,Wed Oct 16 02:17:48 +0000 2019,"Serah terima dokumen Akte Kelahiran, KK dan KIA oleh perwakilan Disdukcapil Kabupaten Bekasi kepada RSUD KabupatenÃ¢Â€Â¦ ",0.0,0.0,Neutral
346,Tue Oct 07 14:28:40 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
347,Sun Jan 10 15:58:16 +0000 2016,Rumah Sakit di Kabupaten Bekasi Minim Ruang Perawatan Intensif  via ,0.0,0.0,Neutral
348,Tue Jun 09 10:36:28 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beserta pihak terkait akan m...,0.4,0.0,Neutral
349,Wed Jan 21 06:56:06 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
350,Thu Apr 10 00:49:21 +0000 2014,Matahari pun Malu Malu muncul di antara kaca Ã°ÂŸÂ’Â¥Ã°ÂŸÂÂ¥ (with Andhika and Shirin at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
351,Thu Aug 15 15:38:52 +0000 2019,"Pada peringatan hari jadi Kabupaten Bekasi ini, Bupati Eka juga meresmikan sejumlah proyek pembangunan sekolah danÃ¢Â€Â¦ ",0.0,0.0,Neutral
352,Wed Mar 25 17:24:34 +0000 2020,Kinerja Dinkes Kabupaten Bekasi Kurang Optimal  ,0.0,0.0,Neutral
353,Wed Apr 03 09:27:45 +0000 2013,Dinkes Kabupaten Bekasi terus melakukan program imunisasi guna menghindari ditemukannya penyakit polio yang diderita oleh para balita.,0.0,0.0,Neutral
354,Sat Jul 27 02:04:30 +0000 2013,"Jaga weekend full, tumbenan udh dateng dr setengah 8 , udah beresÃ¢Â€Â¦ (w/ Reza &amp; Ririn at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.32222222222222224,-0.022222222222222227,Negative
355,Mon Apr 13 09:51:29 +0000 2020," ke puskesmas wanasari cibitung kabupaten bekasi, sudah 6 bulan saya minum obat dari puskesmas wanasariÃ¢Â€Â¦ ",0.0,0.0,Neutral
356,Wed Nov 05 13:07:14 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
357,Fri May 10 06:43:27 +0000 2019," min,mohon info utk klaim bpjs tk kalo sprt ini surat paklaringnya dr dinkes kabupaten bekasi ya(pemberiÃ¢Â€Â¦ ",0.0,0.0,Neutral
358,Thu Feb 13 02:34:33 +0000 2020,Komunitas Peduli JKN-KIS Kabupaten Bekasi Adakan Sosialisasi Program Kesehatan ,0.0,0.0,Neutral
359,Tue May 20 13:14:12 +0000 2014,RSUD Kabupaten Bekasi Tambah Gedung Baru ,0.45454545454545453,0.13636363636363635,Positive
360,Fri Feb 01 14:27:06 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat...  | infoRI",0.0,0.0,Neutral
361,Fri Aug 23 11:28:04 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi  ,0.0,0.0,Neutral
362,Wed Nov 05 13:51:39 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
363,Mon Feb 29 15:08:43 +0000 2016,Kadinkes Kabupaten Bekasi Tersangka Dugaan Korupsi Pengadaan Incinerator: Kepala Dinas Kesehatan (Dinkes) KabupatenÃ¢Â€Â¦ ,0.0,0.0,Neutral
364,Fri Jun 01 14:38:18 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018  ,0.2,0.3,Positive
365,Thu Dec 29 04:35:41 +0000 2016,Puluhan Bidan di Kabupaten Bekasi Ogah Jadi Tenaga Honorer - Berita Cikarang: BeritaÃ¢Â€Â¦ ,0.8500000000000001,-0.225,Negative
366,Tue Oct 07 14:27:52 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
367,Sun Mar 01 03:43:55 +0000 2015,maafkan aku y kawan sudah membut kalian cape hahaha (with Harbianto and Muhammad at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.7000000000000001,-0.2333333333333333,Negative
368,Tue Jun 05 11:22:55 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
369,Thu Sep 05 09:20:59 +0000 2019,Kegiatan pendampingan ePuskesmas NG di Puskesmas Telaga Murni Kabupaten Bekasi yang telah dilaksanakan pada tanggalÃ¢Â€Â¦ ,0.08333333333333334,-0.05,Negative
370,Mon Oct 07 15:41:02 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi  ,0.9,-0.15000000000000002,Negative
371,Wed Feb 10 09:45:56 +0000 2016,"Gws pa huri yg tabah untuk keluarganyaÃ°ÂŸÂ™Â (with Dannooyy, Shindy, and 4 others at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.7333333333333333,0.4333333333333333,Positive
372,Fri Aug 03 11:59:50 +0000 2018,Dinkes Kabupaten Bekasi Intens Awasi Jajanan Anak Sekolah ,1.0,0.2,Positive
373,Tue Dec 01 05:17:36 +0000 2015,Cari Info Rumah Sakit di Kabupaten Bekasi? Telepon Saja ke Nomor Ini ,0.0,0.0,Neutral
374,Mon Oct 07 10:28:32 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi  ,0.9,-0.15000000000000002,Negative
375,Tue Mar 01 18:18:36 +0000 2016,"Gizi Buruk, Pemkot Bekasi Harus Dorong UMKM: Pemerintah Kabupaten Bekasi dinilai harus menumbuhkembangkan UMKM... ",0.0,0.0,Neutral
376,Tue Jun 05 14:12:20 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
377,Tue Sep 17 07:34:52 +0000 2019,Kegiatan pendampingan ePuskesmas NG di Puskesmas Lambangsari Kabupaten Bekasi yang telah dilaksanakan pada tanggalÃ¢Â€Â¦ ,0.0,0.0,Neutral
378,Mon Oct 07 15:41:02 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi  ,0.9,-0.15000000000000002,Negative
379,Fri Dec 26 12:08:05 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
380,Mon Jun 04 12:43:56 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
381,Tue Sep 15 20:51:00 +0000 2015,Jamaah Calon Haji asal Kabupaten Bekasi Meninggal di Rumah Sakit ,0.0,0.0,Neutral
382,Tue Jun 09 10:40:54 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... ,0.0,0.0,Neutral
383,Mon Sep 08 00:13:26 +0000 2014,Pelayanan oh Pelayanan (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
384,Tue May 03 03:11:43 +0000 2016,RSUD Kabupaten Bekasi sekarang tipe B ,0.0,0.0,Neutral
385,Tue Mar 17 05:16:55 +0000 2020,"Selamat Hari Perawat Nasional, untuk seluruh perawat yang telah mendidikasikan dirinya sebagai pejuang kemanusiaan.Ã¢Â€Â¦ ",1.0,0.8,Positive
386,Wed Oct 01 04:27:34 +0000 2014,PMI Kabupaten Bekasi temukan sejumlah kasus penyakit Hepatitis B dan C serta penyakit kelamin seperti sipilis dan HIV/Aids setiap bulannya.,0.5,0.0,Neutral
387,Wed Aug 14 17:15:36 +0000 2013,"Selamat hari jadi Kabupaten Bekasi ke-63 makin bersih,sehat,ga macet,ga padat,ga kebanyakan mall yah JAYA SELALU!",0.7000000000000001,0.1791666666666667,Positive
388,Tue Oct 07 14:29:30 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
389,Wed Apr 02 08:14:51 +0000 2014,"BEKASI, - Rumah Sakit Umum Daerah (RSUD) Kota Bekasi tak lagi melayani pasien asal Kabupaten Bekasi. Tunggakan... ",0.5,0.05000000000000002,Positive
390,Sat Jul 12 02:41:19 +0000 2014,Last Ã°ÂŸÂ˜Â´Ã¢ÂœÂŒÃ¯Â¸ÂÃ°ÂŸÂ˜Âª (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.06666666666666667,0.0,Neutral
391,Tue Jun 02 22:38:14 +0000 2015,At RSUD Kabupaten Bekasi Ã¢Â€Â” ,0.0,0.0,Neutral
392,Wed Jan 16 23:30:15 +0000 2013,": RSUD Kabupaten Bekasi Akan Berganti Nama Menjadi ""KH Noer Ali"" ",0.0,0.0,Neutral
393,Fri May 30 02:35:44 +0000 2014,"Masih lama -,- (at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ",0.4,-0.05,Negative
394,Fri Aug 30 07:58:18 +0000 2019,Kegiatan pendampingan ePuskesmas NG di Puskesmas Lemahabang Kabupaten Bekasi yang telah dilaksanakan pada tanggal 2Ã¢Â€Â¦ ,0.0,0.0,Neutral
395,Wed Oct 26 00:47:02 +0000 2016,PagiÃ‚Â² udh antri di marih aja Ã°ÂŸÂ˜Â´ (with Citra at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
396,Mon Apr 06 18:11:04 +0000 2020,Covid-19 Renggut dokter THT Senior Kabupaten Bekasi  ,0.0,0.0,Neutral
397,Tue Jun 09 11:10:28 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... ,0.0,0.0,Neutral
398,Sat Sep 05 07:04:42 +0000 2020,RSUD Kabupaten BekasiÃ‚Â Kebakaran ,0.0,0.0,Neutral
399,Tue Jun 09 10:49:43 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... ,0.0,0.0,Neutral
400,Wed Mar 25 04:34:38 +0000 2015,"Presentasi ""Laporan Keselamatan &amp; KesehatanÃ¢Â€Â¦ (w/ Relis at ruangan komite medik RSUD. kabupaten bekasi cibitung) Ã¢Â€Â” ",0.0,0.0,Neutral
401,Wed Dec 31 03:08:14 +0000 2014,Ibu ibu berfoto bersama anak gadis yang ceritanya bajunyaÃ¢Â€Â¦ (w/ Berthariyanti at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
402,Wed Dec 04 12:49:14 +0000 2019,Kabupaten Bekasi Siapkan Rp20 Miliar Untuk Jamkesda di 2020 ,0.0,0.0,Neutral
403,Tue May 20 13:19:42 +0000 2014,TuitIndonesia RSUD Kabupaten Bekasi Tambah Gedung Baru Indonesia Tuit,0.45454545454545453,0.13636363636363635,Positive
404,Fri Aug 03 11:59:50 +0000 2018,Dinkes Kabupaten Bekasi Intens Awasi Jajanan Anak Sekolah ,1.0,0.2,Positive
405,Thu Oct 30 23:21:08 +0000 2014,Desa Siaga di Kabupaten Bekasi Dinilai Ketinggalan ,0.6333333333333334,-0.4000000000000001,Negative
406,Wed Nov 05 13:15:50 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk: Anggota DPRD Kabupaten Bekasi Muhammad Jamil akan men... ,0.0,0.0,Neutral
407,Thu May 22 00:16:13 +0000 2014,Dokter Internship Kabupaten Bekasi Angkatan VI Ã°ÂŸÂ’Âœ @ RSUD Kabupaten Bekasi ,0.0,0.0,Neutral
408,Tue Mar 20 10:00:01 +0000 2018,Dinkes Kabupaten Bekasi Targetkan Seluruh Puskesmas Jadi BLUD di 2019  pojokjabar,0.0,0.0,Neutral
409,Tue May 29 12:14:55 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
410,Mon Apr 13 09:51:29 +0000 2020, di puskesmas wanasari cibitung kabupaten bekasi saya status nya PDP COVID - 19 setelah ada 2 rujukan diÃ¢Â€Â¦ ,0.1,-0.1,Negative
411,Thu Mar 26 08:17:26 +0000 2015,Kok jdi saya yg dagdigdug ya nunggu hasil pdhl kmu yg dÃ¢Â€Â¦ - Bubble Trouble (w/ Adhie at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.2,-0.2,Negative
412,Mon Nov 17 14:35:03 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
413,Sun Feb 24 04:47:11 +0000 2019,"Plt Bupati Bekasi, ekasupriaatmaja membuka acara Pertemuan Ilmiah Tahunan (PIT) ke -IV IDI ( Ikatan Dokter IndonesiÃ¢Â€Â¦ ",0.0,0.0,Neutral
414,Thu Nov 13 21:57:05 +0000 2014,Daftar Faskes BPJS Kesehatan Kab. Bekasi ,0.0,0.0,Neutral
415,Thu May 19 00:47:42 +0000 2016,Disini lagi. Biar cpt kelar... Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ˜Â‚ (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
416,Sun Mar 22 03:00:00 +0000 2020,Setidaknya ada 10 RSUD dan juga rumah sakit swasta di Kabupaten Bekasi ditunjuk menjadi rujukan bagi pasien dalam pÃ¢Â€Â¦ ,0.3875,-0.15,Negative
417,Tue Dec 08 01:26:56 +0000 2020,Kecamatan Bojongmangu Kabupaten Bekasi keluar sebagai Juara III kategori kabupaten dalam lomba Kesatuan Gerak (KesrÃ¢Â€Â¦ ,0.0,0.0,Neutral
418,Tue Mar 06 04:50:31 +0000 2018,"11.50 WIB Calon Wakil Gubernur Jawa Barat,  menginstruksikan Fraksi Partai Golkar DPRD untuk menyelesÃ¢Â€Â¦ ",0.0,0.0,Neutral
419,Sun Aug 11 01:10:55 +0000 2019,Mari kita doakan agar seluruh jama'ah haji yang berjumlah 2.227 orang warga Kebupaten Bekasi senantiasa dalam sehatÃ¢Â€Â¦ ,0.0,0.0,Neutral
420,Tue Apr 17 07:14:09 +0000 2018,"Jam Kerja Tak Sesuai dengan Honor, Puluhan Bidan Se-Kabupaten Bekasi Geruduk Kantor Dinkes ",0.0,0.0,Neutral
421,Mon Aug 11 04:22:04 +0000 2014,Dinkes Kabupaten Bekasi Imbau Masyarakat Berhenti Merokok ,0.0,0.0,Neutral
422,Wed Nov 05 13:20:43 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk: Anggota DPRD Kabupaten Bekasi Muhammad Jamil akan men... ,0.0,0.0,Neutral
423,Thu Jan 21 00:16:10 +0000 2016,Wabah DBD di Kabupaten Bekasi Terus Meluas ,0.0,0.0,Neutral
424,Thu Jan 17 01:10:56 +0000 2013,"Wkwkwk : RSUD Kabupaten Bekasi Akan Berganti Nama Menjadi ""KH Noer Ali"" ",0.0,0.0,Neutral
425,Tue Apr 16 16:02:50 +0000 2013,"Masuk kantong pejabat...: Duit Sewa Kios dan Parkiran RSUD Kabupaten Bekasi ""Gelap"" ",0.4,-0.15,Negative
426,Tue Oct 07 14:27:05 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
427,Wed Mar 19 06:36:10 +0000 2014,Rumah Sakit di Kabupaten Bekasi Kekurangan Ruang Isolasi ,0.0,0.0,Neutral
428,Sat Mar 21 06:30:00 +0000 2020,Setidaknya ada 10 RSUD dan juga rumah sakit swasta di Kabupaten Bekasi ditunjuk menjadi rujukan bagi pasien dalam pÃ¢Â€Â¦ ,0.3875,-0.15,Negative
429,Tue Oct 08 07:17:33 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi  ,0.9,-0.15000000000000002,Negative
430,Fri Aug 23 11:28:03 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi  ,0.0,0.0,Neutral
431,Fri Dec 21 07:27:45 +0000 2018,"Pelayanan Kesehatan Jiwa, Serah Terima 7 ODGJ Paska Rawat dan Penanganan 134 ODGJ Kontrol Rawat Jalan, Kerjasama DiÃ¢Â€Â¦ ",0.2,-0.1,Negative
432,Sun Aug 13 15:06:46 +0000 2017,KPAD Kabupaten Bekasi Kunjungi Penderita Gizi Buruk di Cikarang Baru | Posko Berita ,0.0,0.0,Neutral
433,Tue Mar 20 10:00:01 +0000 2018,Dinkes Kabupaten Bekasi Targetkan Seluruh Puskesmas Jadi BLUD di 2019  pojokjabar,0.0,0.0,Neutral
434,Mon Jul 18 11:26:31 +0000 2016,IDI Kabupaten Bekasi Minta Semua Pihak Tidak Menghakimi Dokter: CIKARANG Ã¢Â€Â“ Ikatan Dokter Indonesia (IDI) Kabu... ,0.0,0.0,Neutral
435,Fri Aug 23 11:28:03 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi ,0.0,0.0,Neutral
436,Fri Oct 20 12:11:37 +0000 2017,"Toko Obat Ilegal di Kabupaten Bekasi Kian Marak, Dewan Meminta Menjadi Perhatian SeriusÃ¢Â€Â¦ ",0.5833333333333333,-0.41666666666666663,Negative
437,Fri Jul 15 07:25:38 +0000 2016,"Rumah Sakit Karya Medika II Tambun, Kecamatan Tambun Selatan, Kabupaten Bekasi, Jawa Barat membenarkan ada li... ",1.0,0.4,Positive
438,Mon Apr 07 00:19:52 +0000 2014,Dugaan ini muncul dari sejumlah warga yang melihat bayi malang tersebut di RSUD Kabupaten Bekasi. ,0.6,-0.4,Negative
